Product_ID,Product_Name,Category,Subcategory,Brand,Launch_Date,Unit_Cost,Selling_Price,Supplier_ID,Product_Rating,Return_Rate,Warranty_Months
P02528,Fashion Item 2528,Fashion,Womenswear,Brand_41,2019-05-25,1782.7,2524.29,SUP0085,3.3,0.092,0
P02529,Electronics Item 2529,Electronics,Mobiles,Brand_97,2024-01-15,12336.1,22389.61,SUP0455,2.9,0.155,36
P02530,Fashion Item 2530,Fashion,Womenswear,Brand_41,2020-03-21,1211.38,2680.62,SUP0231,3.8,0.106,0
P02531,Fashion Item 2531,Fashion,Womenswear,Brand_93,2022-03-13,1419.24,2254.28,SUP0065,3.4,0.068,0
P02532,Fashion Item 2532,Fashion,Womenswear,Brand_42,2023-08-08,633.66,898.4,SUP0344,3.2,0.1,0
P02533,Fashion Item 2533,Fashion,Womenswear,Brand_15,2021-04-04,809.1,1213.58,SUP0255,3.6,0.103,0
P02534,Electronics Item 2534,Electronics,Mobiles,Brand_73,2024-07-07,14159.03,21432.41,SUP0157,3.2,0.094,12
P02535,Home Appliances Item 2535,Home Appliances,Kitchen,Brand_70,2023-04-12,4400.75,6802.63,SUP0121,4.3,0.005,24
P02536,Fashion Item 2536,Fashion,Womenswear,Brand_53,2021-10-06,1260.29,1730.95,SUP0352,3.6,0.092,0
P02537,Fashion Item 2537,Fashion,Womenswear,Brand_60,2021-07-18,456.29,781.67,SUP0049,3.4,0.079,0
P02538,Home Appliances Item 2538,Home Appliances,Kitchen,Brand_84,2021-01-27,5642.95,7314.96,SUP0073,2.5,0.184,12
P02539,Fashion Item 2539,Fashion,Womenswear,Brand_57,2021-04-19,806.73,1720.55,SUP0190,,0.068,0
P02540,Fashion Item 2540,Fashion,Womenswear,Brand_35,2023-10-12,341.18,422.07,SUP0005,3.6,0.143,0
P02541,Fashion Item 2541,Fashion,Womenswear,Brand_49,2020-04-18,563.14,828.87,SUP0482,4.2,0.11,0
P02542,Home Appliances Item 2542,Home Appliances,Kitchen,Brand_67,2018-06-30,2150.43,3590.31,SUP0440,4.5,0.005,12
P02543,Electronics Item 2543,Electronics,Mobiles,Brand_59,2024-05-28,8271.34,13836.52,SUP0361,3.0,0.034,36
P02544,Fashion Item 2544,Fashion,Womenswear,Brand_100,2020-05-14,3049.37,3783.72,SUP0269,3.6,0.088,0
P02545,Fashion Item 2545,Fashion,Womenswear,Brand_23,2023-07-30,290.99,504.93,SUP0064,3.4,0.117,0
P02546,Fashion Item 2546,Fashion,Womenswear,Brand_19,2024-02-23,2393.26,3418.6,SUP0008,2.4,0.229,0
P02547,Home Appliances Item 2547,Home Appliances,Kitchen,Brand_71,2018-01-10,10414.61,12731.15,SUP0341,3.1,0.054,36
P02548,Electronics Item 2548,Electronics,Mobiles,Brand_65,2025-08-07,23138.36,28687.04,SUP0469,3.3,0.04,12
P02549,Fashion Item 2549,Fashion,Womenswear,Brand_16,2018-03-19,289.65,591.28,SUP0200,4.0,0.024,0
P02550,Furniture Item 2550,Furniture,Living Room,Brand_89,2020-07-08,5860.0,12136.95,SUP0017,4.3,0.005,24
P02551,Fashion Item 2551,Fashion,Womenswear,Brand_65,2018-07-19,2808.23,3835.79,SUP0320,,0.163,0
P02552,Home Appliances Item 2552,Home Appliances,Kitchen,Brand_66,2020-03-02,3190.22,5605.95,SUP0016,3.0,0.041,24
P02553,Grocery Item 2553,Grocery,Staples,Brand_80,2022-03-10,652.46,902.97,SUP0269,,0.163,0
P02554,Grocery Item 2554,Grocery,Staples,Brand_16,2023-02-01,148.74,185.35,SUP0474,3.2,0.055,0
P02555,Home Appliances Item 2555,Home Appliances,Kitchen,Brand_2,2025-09-26,7914.47,13735.77,SUP0349,,0.097,12
P02556,Fashion Item 2556,Fashion,Womenswear,Brand_45,2019-07-16,1329.37,1649.43,SUP0494,,0.181,0
P02557,Home Appliances Item 2557,Home Appliances,Kitchen,Brand_79,2019-08-09,2635.92,5039.03,SUP0355,3.0,0.042,12
P02558,Grocery Item 2558,Grocery,Staples,Brand_26,2018-06-16,141.37,271.11,SUP0157,4.2,0.06,0
P02559,Home Appliances Item 2559,Home Appliances,Kitchen,Brand_13,2020-04-04,5606.79,8932.26,SUP0385,,0.144,12
P02560,Grocery Item 2560,Grocery,Staples,Brand_33,2024-10-25,462.37,882.2,SUP0085,3.3,0.038,0
P02561,Grocery Item 2561,Grocery,Staples,Brand_74,2019-01-28,597.02,908.02,SUP0124,3.5,0.026,0
P02562,Electronics Item 2562,Electronics,Mobiles,Brand_37,2020-03-04,18018.88,29062.9,SUP0014,,0.005,24
P02563,Electronics Item 2563,Electronics,Mobiles,Brand_12,2020-03-19,25706.14,35594.62,SUP0108,3.7,0.06,36
P02564,Electronics Item 2564,Electronics,Mobiles,Brand_97,2025-11-09,5732.2,8895.26,SUP0282,4.5,0.051,36
P02565,Electronics Item 2565,Electronics,Mobiles,Brand_68,2023-09-27,32905.3,40965.04,SUP0114,4.7,0.005,24
P02566,Grocery Item 2566,Grocery,Staples,Brand_26,2023-03-21,514.06,753.53,SUP0406,3.9,0.113,0
P02567,Electronics Item 2567,Electronics,Mobiles,Brand_45,2019-03-08,10028.3,14440.58,SUP0216,2.9,0.218,12
P02568,Furniture Item 2568,Furniture,Living Room,Brand_3,2024-09-17,18736.68,22992.5,SUP0258,4.5,0.089,36
P02569,Electronics Item 2569,Electronics,Mobiles,Brand_26,2021-08-18,4682.8,8466.33,SUP0198,2.8,0.164,36
P02570,Fashion Item 2570,Fashion,Womenswear,Brand_55,2025-10-31,1281.78,2196.95,SUP0171,5.0,0.117,0
P02571,Fashion Item 2571,Fashion,Womenswear,Brand_88,2025-04-21,1077.47,1958.55,SUP0394,3.2,0.053,0
P02572,Fashion Item 2572,Fashion,Womenswear,Brand_59,2024-12-13,1367.71,1731.42,SUP0498,3.4,0.083,0
P02573,Fashion Item 2573,Fashion,Womenswear,Brand_77,2018-05-30,714.01,1486.92,SUP0134,4.0,0.075,0
P02574,Electronics Item 2574,Electronics,Mobiles,Brand_100,2025-09-28,9867.39,21527.57,SUP0201,,0.045,24
P02575,Home Appliances Item 2575,Home Appliances,Kitchen,Brand_53,2023-04-02,5332.26,8390.97,SUP0202,4.8,0.026,24
P02576,Furniture Item 2576,Furniture,Living Room,Brand_16,2025-06-02,17105.81,31541.74,SUP0314,3.4,0.022,6
P02577,Home Appliances Item 2577,Home Appliances,Kitchen,Brand_22,2019-12-25,16897.01,22477.17,SUP0026,3.9,0.032,6
P02578,Fashion Item 2578,Fashion,Womenswear,Brand_28,2025-04-17,687.54,936.88,SUP0307,3.7,0.098,0
P02579,Fashion Item 2579,Fashion,Womenswear,Brand_82,2020-12-27,1019.73,1388.58,SUP0123,3.3,0.038,0
P02580,Fashion Item 2580,Fashion,Womenswear,Brand_7,2022-10-20,338.78,509.4,SUP0405,4.9,0.061,0
P02581,Furniture Item 2581,Furniture,Living Room,Brand_95,2023-06-10,23227.57,33925.47,SUP0057,2.5,0.151,6
P02582,Grocery Item 2582,Grocery,Staples,Brand_70,2025-09-04,218.23,288.61,SUP0052,3.5,0.061,0
P02583,Home Appliances Item 2583,Home Appliances,Kitchen,Brand_86,2019-01-05,10394.67,13316.29,SUP0446,3.3,0.056,36
P02584,Grocery Item 2584,Grocery,Staples,Brand_92,2024-06-16,938.95,1590.15,SUP0405,3.3,0.096,0
P02585,Electronics Item 2585,Electronics,Mobiles,Brand_97,2023-03-23,14120.25,21736.21,SUP0486,2.9,0.172,24
P02586,Electronics Item 2586,Electronics,Mobiles,Brand_7,2021-01-23,24088.98,31117.97,SUP0258,4.8,0.032,6
P02587,Electronics Item 2587,Electronics,Mobiles,Brand_72,2019-10-05,3251.03,7214.74,SUP0053,3.2,0.018,6
P02588,Home Appliances Item 2588,Home Appliances,Kitchen,Brand_19,2020-11-14,3110.84,5792.36,SUP0126,3.6,0.005,6
P02589,Furniture Item 2589,Furniture,Living Room,Brand_27,2018-08-08,5451.02,11449.11,SUP0396,2.8,0.172,12
P02590,Fashion Item 2590,Fashion,Womenswear,Brand_58,2020-08-02,1238.82,1676.31,SUP0119,4.1,0.076,0
P02591,Home Appliances Item 2591,Home Appliances,Kitchen,Brand_86,2018-03-31,9307.82,14700.56,SUP0342,3.8,0.054,6
P02592,Grocery Item 2592,Grocery,Staples,Brand_74,2018-04-17,445.9,603.68,SUP0229,3.9,0.059,0
P02593,Fashion Item 2593,Fashion,Womenswear,Brand_81,2025-01-16,1828.09,2316.06,SUP0030,3.4,0.154,0
P02594,Electronics Item 2594,Electronics,Mobiles,Brand_56,2018-04-04,7567.17,10614.41,SUP0057,4.8,0.005,24
P02595,Furniture Item 2595,Furniture,Living Room,Brand_5,2024-07-27,10133.87,20514.98,SUP0022,3.8,0.067,6
P02596,Furniture Item 2596,Furniture,Living Room,Brand_97,2020-05-26,10372.86,18034.18,SUP0026,3.4,0.063,12
P02597,Grocery Item 2597,Grocery,Staples,Brand_84,2022-12-26,258.09,474.5,SUP0338,3.3,0.031,0
P02598,Grocery Item 2598,Grocery,Staples,Brand_5,2022-01-26,473.86,832.68,SUP0093,4.0,0.031,0
P02599,Grocery Item 2599,Grocery,Staples,Brand_88,2024-02-18,407.41,634.96,SUP0209,4.8,0.064,0
P02600,Fashion Item 2600,Fashion,Womenswear,Brand_44,2020-08-04,358.58,678.35,SUP0105,3.5,0.076,0
P02601,Furniture Item 2601,Furniture,Living Room,Brand_4,2018-01-15,13565.63,17391.63,SUP0353,3.1,0.013,24
P02602,Grocery Item 2602,Grocery,Staples,Brand_67,2024-10-08,149.15,264.04,SUP0263,3.1,0.018,0
P02603,Grocery Item 2603,Grocery,Staples,Brand_64,2025-04-08,312.25,381.93,SUP0436,4.7,0.043,0
P02604,Furniture Item 2604,Furniture,Living Room,Brand_50,2024-11-25,17132.75,23044.81,SUP0080,3.4,0.055,12
P02605,Fashion Item 2605,Fashion,Womenswear,Brand_2,2023-06-23,777.01,1194.68,SUP0073,3.4,0.085,0
P02606,Fashion Item 2606,Fashion,Womenswear,Brand_90,2020-03-20,761.04,1582.63,SUP0402,4.6,0.084,0
P02607,Fashion Item 2607,Fashion,Womenswear,Brand_35,2023-05-26,396.73,687.9,SUP0011,,0.069,0
P02608,Grocery Item 2608,Grocery,Staples,Brand_60,2019-09-08,660.43,1159.0,SUP0064,4.5,0.031,0
P02609,Grocery Item 2609,Grocery,Staples,Brand_20,2022-08-25,468.28,581.1,SUP0069,3.3,0.101,0
P02610,Furniture Item 2610,Furniture,Living Room,Brand_64,2025-09-06,5561.91,9943.36,SUP0180,3.7,0.018,12
P02611,Fashion Item 2611,Fashion,Womenswear,Brand_67,2019-12-23,1537.95,2135.08,SUP0269,2.8,0.181,0
P02612,Home Appliances Item 2612,Home Appliances,Kitchen,Brand_38,2024-04-03,8552.71,11444.58,SUP0345,3.3,0.037,12
P02613,Electronics Item 2613,Electronics,Mobiles,Brand_74,2022-05-01,8272.73,12905.1,SUP0300,4.2,0.005,6
P02614,Electronics Item 2614,Electronics,Mobiles,Brand_20,2023-06-26,5022.34,6326.48,SUP0497,4.2,0.069,36
P02615,Fashion Item 2615,Fashion,Womenswear,Brand_91,2025-07-24,958.54,1371.73,SUP0144,4.7,0.109,0
P02616,Grocery Item 2616,Grocery,Staples,Brand_17,2018-02-25,516.5,766.81,SUP0328,3.5,0.06,0
P02617,Furniture Item 2617,Furniture,Living Room,Brand_2,2023-05-12,16548.83,21330.38,SUP0316,4.2,0.107,12
P02618,Fashion Item 2618,Fashion,Womenswear,Brand_48,2018-04-19,447.29,734.08,SUP0282,3.4,0.099,0
P02619,Electronics Item 2619,Electronics,Mobiles,Brand_61,2025-11-12,12161.8,15620.76,SUP0201,3.2,0.085,24
P02620,Home Appliances Item 2620,Home Appliances,Kitchen,Brand_91,2019-01-14,7522.64,14111.32,SUP0109,3.3,0.05,24
P02621,Electronics Item 2621,Electronics,Mobiles,Brand_69,2018-05-13,7661.09,10424.8,SUP0053,4.0,0.057,24
P02622,Furniture Item 2622,Furniture,Living Room,Brand_38,2022-09-13,7335.48,11273.29,SUP0363,4.4,0.036,36
P02623,Grocery Item 2623,Grocery,Staples,Brand_15,2018-02-16,274.93,550.55,SUP0326,4.0,0.008,0
P02624,Grocery Item 2624,Grocery,Staples,Brand_76,2025-12-06,1230.47,1688.62,SUP0133,3.4,0.049,0
P02625,Fashion Item 2625,Fashion,Womenswear,Brand_4,2024-02-16,570.79,895.0,SUP0308,3.9,0.048,0
P02626,Electronics Item 2626,Electronics,Mobiles,Brand_10,2024-12-31,15582.2,19545.27,SUP0226,4.1,0.068,12
P02627,Grocery Item 2627,Grocery,Staples,Brand_17,2023-12-07,254.16,324.93,SUP0145,4.8,0.032,0
P02628,Electronics Item 2628,Electronics,Mobiles,Brand_23,2025-10-05,42510.16,60631.24,SUP0105,4.5,0.045,24
P02629,Furniture Item 2629,Furniture,Living Room,Brand_17,2023-01-19,8105.52,11832.13,SUP0012,5.0,0.058,24
P02630,Fashion Item 2630,Fashion,Womenswear,Brand_22,2024-01-28,905.47,1721.57,SUP0399,4.0,0.118,0
P02631,Home Appliances Item 2631,Home Appliances,Kitchen,Brand_29,2021-04-08,8452.51,11714.64,SUP0337,3.7,0.012,6
P02632,Grocery Item 2632,Grocery,Staples,Brand_80,2018-04-11,167.97,223.22,SUP0052,4.0,0.018,0
P02633,Electronics Item 2633,Electronics,Mobiles,Brand_64,2023-08-21,5947.16,12293.1,SUP0482,4.2,0.081,12
P02634,Home Appliances Item 2634,Home Appliances,Kitchen,Brand_21,2020-02-03,8789.96,19359.16,SUP0361,3.1,0.085,12
P02635,Fashion Item 2635,Fashion,Womenswear,Brand_79,2021-07-29,1220.85,1882.26,SUP0294,4.2,0.11,0
P02636,Fashion Item 2636,Fashion,Womenswear,Brand_23,2020-11-20,1707.64,2803.19,SUP0041,4.3,0.105,0
P02637,Furniture Item 2637,Furniture,Living Room,Brand_52,2019-06-15,13442.87,18872.19,SUP0114,3.1,0.05,24
P02638,Grocery Item 2638,Grocery,Staples,Brand_18,2023-06-15,288.81,618.55,SUP0123,4.3,0.031,0
P02639,Electronics Item 2639,Electronics,Mobiles,Brand_80,2019-03-27,9611.93,19099.19,SUP0054,3.6,0.088,6
P02640,Furniture Item 2640,Furniture,Living Room,Brand_25,2021-06-27,10362.83,16398.5,SUP0303,3.3,0.005,12
P02641,Fashion Item 2641,Fashion,Womenswear,Brand_30,2019-12-18,1590.53,3337.62,SUP0200,4.9,0.087,0
P02642,Fashion Item 2642,Fashion,Womenswear,Brand_27,2020-10-10,475.19,970.91,SUP0272,3.3,0.063,0
P02643,Fashion Item 2643,Fashion,Womenswear,Brand_59,2025-03-02,711.8,1435.59,SUP0176,4.2,0.075,0
P02644,Grocery Item 2644,Grocery,Staples,Brand_93,2025-01-08,570.59,707.57,SUP0257,4.9,0.07,0
P02645,Electronics Item 2645,Electronics,Mobiles,Brand_23,2023-03-28,13819.9,17996.78,SUP0296,4.1,0.039,12
P02646,Grocery Item 2646,Grocery,Staples,Brand_72,2023-11-05,249.84,472.84,SUP0488,4.5,0.04,0
P02647,Fashion Item 2647,Fashion,Womenswear,Brand_27,2024-06-03,1483.81,2174.77,SUP0124,3.9,0.092,0
P02648,Home Appliances Item 2648,Home Appliances,Kitchen,Brand_96,2024-06-12,7685.7,13426.5,SUP0452,2.9,0.146,12
P02649,Furniture Item 2649,Furniture,Living Room,Brand_5,2020-05-28,11947.2,14919.7,SUP0074,4.0,0.021,12
P02650,Grocery Item 2650,Grocery,Staples,Brand_75,2020-04-12,175.85,369.49,SUP0020,3.2,0.012,0
P02651,Grocery Item 2651,Grocery,Staples,Brand_9,2023-07-06,415.15,676.32,SUP0109,3.4,0.021,0
P02652,Furniture Item 2652,Furniture,Living Room,Brand_74,2023-07-01,28207.47,39443.14,SUP0258,2.9,0.178,12
P02653,Grocery Item 2653,Grocery,Staples,Brand_3,2024-11-02,135.43,288.81,SUP0349,4.0,0.009,0
P02654,Furniture Item 2654,Furniture,Living Room,Brand_3,2023-09-04,7065.22,13823.7,SUP0299,3.6,0.074,36
P02655,Furniture Item 2655,Furniture,Living Room,Brand_45,2024-04-19,10725.97,19326.62,SUP0216,3.5,0.021,36
P02656,Fashion Item 2656,Fashion,Womenswear,Brand_24,2019-01-10,1545.69,2173.14,SUP0108,3.9,0.132,0
P02657,Fashion Item 2657,Fashion,Womenswear,Brand_19,2025-02-01,568.5,1082.01,SUP0020,4.5,0.054,0
P02658,Home Appliances Item 2658,Home Appliances,Kitchen,Brand_78,2019-09-03,5311.14,8426.46,SUP0292,4.1,0.085,6
P02659,Fashion Item 2659,Fashion,Womenswear,Brand_23,2022-10-28,942.51,1986.25,SUP0252,3.9,0.071,0
P02660,Fashion Item 2660,Fashion,Womenswear,Brand_76,2023-11-09,2449.38,3059.92,SUP0431,3.2,0.08,0
P02661,Fashion Item 2661,Fashion,Womenswear,Brand_7,2020-12-15,599.31,914.61,SUP0208,4.5,0.084,0
P02662,Grocery Item 2662,Grocery,Staples,Brand_66,2022-03-11,469.26,585.76,SUP0238,3.4,0.048,0
P02663,Fashion Item 2663,Fashion,Womenswear,Brand_22,2019-12-26,659.65,890.49,SUP0358,2.9,0.167,0
P02664,Grocery Item 2664,Grocery,Staples,Brand_87,2023-10-06,649.74,856.66,SUP0296,2.8,0.16,0
P02665,Grocery Item 2665,Grocery,Staples,Brand_27,2022-12-21,361.86,516.64,SUP0235,3.5,0.059,0
P02666,Fashion Item 2666,Fashion,Womenswear,Brand_33,2022-04-06,894.03,1942.4,SUP0362,3.9,0.105,0
P02667,Grocery Item 2667,Grocery,Staples,Brand_51,2021-10-16,254.8,367.97,SUP0340,3.0,0.055,0
P02668,Home Appliances Item 2668,Home Appliances,Kitchen,Brand_34,2020-08-26,6165.96,7962.7,SUP0351,3.2,0.066,6
P02669,Furniture Item 2669,Furniture,Living Room,Brand_69,2022-02-02,7107.45,10846.26,SUP0158,3.6,0.05,24
P02670,Fashion Item 2670,Fashion,Womenswear,Brand_71,2020-09-03,351.44,742.05,SUP0387,3.4,0.113,0
P02671,Furniture Item 2671,Furniture,Living Room,Brand_79,2020-04-09,25355.87,32458.96,SUP0055,4.2,0.046,12
P02672,Grocery Item 2672,Grocery,Staples,Brand_8,2020-05-06,145.8,214.85,SUP0095,3.2,0.026,0
P02673,Home Appliances Item 2673,Home Appliances,Kitchen,Brand_49,2023-09-17,5120.5,6348.69,SUP0032,4.3,0.007,36
P02674,Home Appliances Item 2674,Home Appliances,Kitchen,Brand_52,2023-12-15,2721.01,3875.23,SUP0473,3.0,0.068,12
P02675,Electronics Item 2675,Electronics,Mobiles,Brand_60,2019-08-31,3480.17,7514.52,SUP0246,3.1,0.005,12
P02676,Fashion Item 2676,Fashion,Womenswear,Brand_88,2021-05-21,2989.63,4432.56,SUP0494,4.5,0.124,0
P02677,Electronics Item 2677,Electronics,Mobiles,Brand_6,2025-08-12,24254.97,51426.75,SUP0027,3.8,0.055,24
P02678,Fashion Item 2678,Fashion,Womenswear,Brand_12,2019-12-08,572.82,1118.46,SUP0191,4.8,0.121,0
P02679,Grocery Item 2679,Grocery,Staples,Brand_40,2020-03-05,219.9,444.2,SUP0017,4.2,0.078,0
P02680,Furniture Item 2680,Furniture,Living Room,Brand_86,2023-03-19,3323.35,5432.58,SUP0451,4.5,0.005,12
P02681,Fashion Item 2681,Fashion,Womenswear,Brand_5,2022-05-26,836.24,1848.84,SUP0087,4.3,0.102,0
P02682,Furniture Item 2682,Furniture,Living Room,Brand_78,2021-01-25,8934.83,18768.73,SUP0399,4.3,0.052,12
P02683,Home Appliances Item 2683,Home Appliances,Kitchen,Brand_33,2018-12-26,10698.27,13054.15,SUP0120,4.0,0.014,36
P02684,Fashion Item 2684,Fashion,Womenswear,Brand_5,2025-11-01,1906.72,2668.16,SUP0439,3.7,0.059,0
P02685,Home Appliances Item 2685,Home Appliances,Kitchen,Brand_51,2022-03-11,7860.67,12701.51,SUP0416,5.0,0.034,24
P02686,Home Appliances Item 2686,Home Appliances,Kitchen,Brand_99,2021-10-04,4498.87,5878.0,SUP0011,3.8,0.005,36
P02687,Furniture Item 2687,Furniture,Living Room,Brand_53,2020-12-11,36866.77,48155.06,SUP0433,4.0,0.092,12
P02688,Fashion Item 2688,Fashion,Womenswear,Brand_64,2022-04-12,1610.23,2688.56,SUP0277,4.4,0.094,0
P02689,Fashion Item 2689,Fashion,Womenswear,Brand_40,2024-01-01,750.9,1322.23,SUP0261,2.6,0.162,0
P02690,Home Appliances Item 2690,Home Appliances,Kitchen,Brand_80,2022-06-30,11078.95,16445.5,SUP0058,3.2,0.109,12
P02691,Grocery Item 2691,Grocery,Staples,Brand_36,2018-09-27,357.82,784.78,SUP0142,3.9,0.019,0
P02692,Grocery Item 2692,Grocery,Staples,Brand_23,2023-04-11,421.33,637.64,SUP0382,4.1,0.005,0
P02693,Fashion Item 2693,Fashion,Womenswear,Brand_77,2020-05-03,924.24,1194.41,SUP0329,4.4,0.103,0
P02694,Grocery Item 2694,Grocery,Staples,Brand_90,2025-01-09,621.13,832.43,SUP0328,4.5,0.023,0
P02695,Fashion Item 2695,Fashion,Womenswear,Brand_42,2025-05-19,2617.3,3309.04,SUP0201,3.1,0.038,0
P02696,Electronics Item 2696,Electronics,Mobiles,Brand_67,2020-01-11,4902.53,10806.52,SUP0332,2.5,0.112,12
P02697,Electronics Item 2697,Electronics,Mobiles,Brand_50,2025-07-25,10207.34,18796.38,SUP0107,3.1,0.074,24
P02698,Fashion Item 2698,Fashion,Womenswear,Brand_95,2024-08-16,679.44,1244.21,SUP0421,2.9,0.204,0
P02699,Fashion Item 2699,Fashion,Womenswear,Brand_28,2021-01-08,736.52,1149.93,SUP0140,2.9,0.123,0
P02700,Furniture Item 2700,Furniture,Living Room,Brand_35,2024-08-01,14920.24,28558.02,SUP0451,3.2,0.042,24
P02701,Home Appliances Item 2701,Home Appliances,Kitchen,Brand_44,2021-07-22,8737.62,11118.45,SUP0407,4.5,0.053,6
P02702,Grocery Item 2702,Grocery,Staples,Brand_66,2020-01-04,205.76,258.68,SUP0192,4.4,0.061,0
P02703,Furniture Item 2703,Furniture,Living Room,Brand_1,2024-04-09,34432.92,42054.56,SUP0382,3.8,0.015,24
P02704,Grocery Item 2704,Grocery,Staples,Brand_15,2020-09-02,97.44,200.53,SUP0459,3.5,0.032,0
P02705,Grocery Item 2705,Grocery,Staples,Brand_12,2018-04-24,413.05,564.2,SUP0354,4.7,0.036,0
P02706,Fashion Item 2706,Fashion,Womenswear,Brand_54,2022-10-28,1493.86,3149.26,SUP0086,4.7,0.072,0
P02707,Home Appliances Item 2707,Home Appliances,Kitchen,Brand_47,2021-05-06,32392.27,42868.74,SUP0263,1.9,0.168,12
P02708,Fashion Item 2708,Fashion,Womenswear,Brand_8,2024-12-27,825.75,1327.38,SUP0148,4.8,0.04,0
P02709,Fashion Item 2709,Fashion,Womenswear,Brand_87,2018-02-17,1816.1,2956.74,SUP0207,3.9,0.117,0
P02710,Home Appliances Item 2710,Home Appliances,Kitchen,Brand_100,2019-02-20,9412.83,12821.84,SUP0116,2.4,0.146,12
P02711,Grocery Item 2711,Grocery,Staples,Brand_86,2025-12-06,128.5,199.63,SUP0159,3.5,0.066,0
P02712,Fashion Item 2712,Fashion,Womenswear,Brand_24,2019-12-25,1061.65,1396.97,SUP0272,4.4,0.1,0
P02713,Fashion Item 2713,Fashion,Womenswear,Brand_24,2020-08-01,2639.17,3351.46,SUP0431,3.7,0.067,0
P02714,Electronics Item 2714,Electronics,Mobiles,Brand_76,2025-04-29,5946.63,12446.4,SUP0315,3.1,0.016,24
P02715,Electronics Item 2715,Electronics,Mobiles,Brand_26,2025-12-31,9124.34,11352.45,SUP0403,3.7,0.1,12
P02716,Grocery Item 2716,Grocery,Staples,Brand_44,2023-05-29,542.77,1001.24,SUP0272,4.4,0.005,0
P02717,Fashion Item 2717,Fashion,Womenswear,Brand_37,2022-03-21,1060.03,2243.84,SUP0440,3.8,0.106,0
P02718,Furniture Item 2718,Furniture,Living Room,Brand_6,2025-08-16,14339.37,18816.94,SUP0410,4.1,0.053,24
P02719,Grocery Item 2719,Grocery,Staples,Brand_44,2022-04-11,228.68,472.29,SUP0110,4.6,0.09,0
P02720,Grocery Item 2720,Grocery,Staples,Brand_45,2025-05-01,374.4,779.31,SUP0094,3.3,0.068,0
P02721,Fashion Item 2721,Fashion,Womenswear,Brand_47,2022-01-30,882.02,1536.04,SUP0406,3.2,0.109,0
P02722,Fashion Item 2722,Fashion,Womenswear,Brand_49,2018-05-18,2502.39,3181.2,SUP0220,3.5,0.083,0
P02723,Home Appliances Item 2723,Home Appliances,Kitchen,Brand_81,2025-10-26,11293.6,14838.43,SUP0346,3.6,0.012,36
P02724,Home Appliances Item 2724,Home Appliances,Kitchen,Brand_34,2024-04-15,5890.11,7896.55,SUP0259,3.0,0.025,12
P02725,Grocery Item 2725,Grocery,Staples,Brand_98,2021-06-02,342.54,588.24,SUP0137,4.5,0.019,0
P02726,Home Appliances Item 2726,Home Appliances,Kitchen,Brand_41,2020-03-30,11411.08,18507.83,SUP0389,3.2,0.074,36
P02727,Home Appliances Item 2727,Home Appliances,Kitchen,Brand_45,2018-10-07,3233.15,5149.09,SUP0462,4.4,0.119,36
P02728,Fashion Item 2728,Fashion,Womenswear,Brand_65,2020-02-14,482.48,767.35,SUP0169,3.7,0.102,0
P02729,Home Appliances Item 2729,Home Appliances,Kitchen,Brand_27,2023-09-28,11957.34,15372.39,SUP0179,2.2,0.105,36
P02730,Electronics Item 2730,Electronics,Mobiles,Brand_69,2022-03-17,12972.76,18327.89,SUP0089,3.9,0.033,12
P02731,Home Appliances Item 2731,Home Appliances,Kitchen,Brand_50,2019-06-29,16171.37,21308.78,SUP0143,4.0,0.054,12
P02732,Furniture Item 2732,Furniture,Living Room,Brand_60,2023-07-29,8559.56,11032.82,SUP0493,4.6,0.055,24
P02733,Home Appliances Item 2733,Home Appliances,Kitchen,Brand_78,2023-09-05,4446.3,6545.89,SUP0022,3.2,0.026,12
P02734,Grocery Item 2734,Grocery,Staples,Brand_23,2024-02-23,519.05,692.23,SUP0125,3.1,0.054,0
P02735,Electronics Item 2735,Electronics,Mobiles,Brand_87,2018-02-24,10184.47,12590.13,SUP0168,4.9,0.067,24
P02736,Home Appliances Item 2736,Home Appliances,Kitchen,Brand_54,2025-02-20,2510.18,5123.99,SUP0062,2.7,0.133,36
P02737,Furniture Item 2737,Furniture,Living Room,Brand_16,2022-04-21,16619.93,33291.36,SUP0191,3.7,0.082,12
P02738,Home Appliances Item 2738,Home Appliances,Kitchen,Brand_38,2024-05-08,4249.62,8674.17,SUP0033,3.4,0.017,12
P02739,Fashion Item 2739,Fashion,Womenswear,Brand_37,2025-11-13,583.93,1099.3,SUP0088,3.2,0.081,0
P02740,Fashion Item 2740,Fashion,Womenswear,Brand_85,2018-05-08,426.65,843.0,SUP0200,3.1,0.102,0
P02741,Fashion Item 2741,Fashion,Womenswear,Brand_16,2020-10-05,895.08,1683.5,SUP0208,3.8,0.101,0
P02742,Home Appliances Item 2742,Home Appliances,Kitchen,Brand_32,2020-04-27,1409.2,1793.25,SUP0117,3.7,0.065,12
P02743,Electronics Item 2743,Electronics,Mobiles,Brand_1,2020-02-04,14597.4,22132.86,SUP0361,,0.005,36
P02744,Grocery Item 2744,Grocery,Staples,Brand_58,2024-07-19,145.4,264.25,SUP0298,2.8,0.211,0
P02745,Fashion Item 2745,Fashion,Womenswear,Brand_69,2023-07-13,519.95,752.23,SUP0050,4.8,0.075,0
P02746,Home Appliances Item 2746,Home Appliances,Kitchen,Brand_81,2023-11-30,6543.34,12397.4,SUP0119,5.0,0.043,6
